id,title,num,crn,section,hours,times,faculty,location,limit,enrolled,available,info,description,subj,subject,subj_code,cat_term,credit_hours
202620ENST16043,"Introduction to Environmental Studies",101,16043,A,4,"TR 1100-1215,  ","D Carter",TBA,26,26,"Closed // Waitlist: 2","Open only to first-year students, sophomores, and juniors; Reserved Seats: new first-year students - 13 (none available)","An interdisciplinary introduction to Environmental Studies through the examination of the scientific and social aspects of environmental issues.  Field components of the course focus on the University Domain and the surrounding area.  This course is required for all students who major or minor in environmental studies and should be taken before the junior year.",ENST,"Environmental Studies",ENST,202620,"4 hours"
202620ENST16059,"Introduction to Environmental Studies",101,16059,B,4,"R 1330-1600,  ","K Watson",TBA,22,21,"Available: 1","Open only to first-year students, sophomores, and juniors; Reserved Seats: new first-year students - 13 (none available)","An interdisciplinary introduction to Environmental Studies through the examination of the scientific and social aspects of environmental issues.  Field components of the course focus on the University Domain and the surrounding area.  This course is required for all students who major or minor in environmental studies and should be taken before the junior year.",ENST,"Environmental Studies",ENST,202620,"4 hours"
202620ENST15472,"Readings in Island Ecology",140,15472,A,2,"F 1400-1530,  ","E Ezell/ K Zigler",TBA,12,0,"Available: 12","Prerequisites: Only open to students admitted to the Island Ecology program","Supervised readings and discussion in geology, hydrology, invertebrate zoology, marine zoology, maritime plant communities, and wildlife behavior as preparation for participation in the interdisciplinary summer Island Ecology program.",ENST,"Environmental Studies",ENST,202620,"2 hours"
202620ENST16044,"Foundations of Food and Agriculture",201,16044,A,4,"M 1400-1630,  ","D Carter",TBA,18,18,"Closed // Waitlist: 8","General Education: G4: Exploring Past and Present<br><br>Reserved Seats: new first-year students - 6 (none available)","Integrating local, regional, and global perspectives, this course outlines the history of agriculture, introduces the development of food systems and policy, and reviews the environmental impact of food production.  Among topics addressed are the history of agricultural expansion in the US, the development of agriculture and food policies, interaction among agricultural markets at home as well as abroad, and sustainable agriculture.  Classroom activities emphasize the involvement of multiple constituencies in identifying and articulating agricultural issues.  Field opportunities include garden activities and local trips aimed at relating broader issues to how livelihoods are pursued on the Cumberland Plateau.",ENST,"Environmental Studies",ENST,202620,"4 hours"
202620ENST16046,"Fundamentals of GIS",217,16046,A,4,"MWF 1100-1150,  ","C Van de Ven",TBA,24,24,Closed,"Lab Science","An introduction to the basic concepts and applications of geographic information systems (GIS).  Topics include geographic data acquisition, data management, cartography, and methods of geospatial analysis.  Laboratory exercises and projects focus on applications of GIS in understanding and managing the environment.  Laboratory course.",ENST,"Environmental Studies",ENST,202620,"4 hours"
202620ENST16047,"Fundamentals of GIS",217,16047,L1,0,"T 1330-1630,  ","B McCray",TBA,12,12,"Closed // Waitlist: 4",,"An introduction to the basic concepts and applications of geographic information systems (GIS).  Topics include geographic data acquisition, data management, cartography, and methods of geospatial analysis.  Laboratory exercises and projects focus on applications of GIS in understanding and managing the environment.  Laboratory course.",ENST,"Environmental Studies",ENST,202620,"0 hours"
202620ENST16048,"Fundamentals of GIS",217,16048,L2,0,"M 1330-1630,  ","C Van de Ven",TBA,12,12,"Closed // Waitlist: 6",,"An introduction to the basic concepts and applications of geographic information systems (GIS).  Topics include geographic data acquisition, data management, cartography, and methods of geospatial analysis.  Laboratory exercises and projects focus on applications of GIS in understanding and managing the environment.  Laboratory course.",ENST,"Environmental Studies",ENST,202620,"0 hours"
202620ENST16049,"Freshwater Conservation",235,16049,A,4,"M 1330-1630,  ","K Cecala",TBA,16,16,"Closed // Waitlist: 13","Prerequisite:  BIOL 130  or  ENST 101  or  FORS 121  ","A survey of existing and emerging threats to wetland ecosystems and the consequences for animal and human populations. This course discusses causes, consequences, and solutions for issues of international and local concern based on an understanding of freshwater ecology and function. Also considers multiple perspectives on water use and attempts to reconcile these differences so as to identify and publicize potential conservation solutions.",ENST,"Environmental Studies",ENST,202620,"4 hours"
202620ENST16050,"Advanced Applications of GIS",317,16050,A,4,"TR 0930-1045,  ","C Van de Ven",TBA,16,12,"Available: 4","Lab Science; Prerequisite:  ENST 217 ","This course uses spatial analysis methods for environmental analysis and management. Topics include remote sensing and image analysis, surface analysis, spatial statistics, internet mapping, visualization of geographic data, and other advanced GIS methods.",ENST,"Environmental Studies",ENST,202620,"4 hours"
202620ENST16051,"Advanced Applications of GIS",317,16051,L1,0,"W 1330-1630,  ","C Van de Ven",TBA,16,12,"Available: 4","Prerequisite:  ENST 217 ","This course uses spatial analysis methods for environmental analysis and management. Topics include remote sensing and image analysis, surface analysis, spatial statistics, internet mapping, visualization of geographic data, and other advanced GIS methods.",ENST,"Environmental Studies",ENST,202620,"0 hours"
202620ENST16052,"Environmental Policy and Law",334,16052,A,4,"TR 0800-0915,  ","D Carter",TBA,18,17,"Available: 1","Prerequisite:  ENST 101  or  ENST 200  and  POLS 101  ","This course combines the study of public policy with the study of major environmental problems. Students will explore public policy concepts and the instruments used in environmental regulation. Topics will include air and water quality issues hazardous waste and risk management, natural resources and biological diversity. The course will also discuss the impact of environmental groups and citizen activism on this highly complex area of public policy. Not open for credit to students who have completed POLS 208 or POLS 313.",ENST,"Environmental Studies",ENST,202620,"4 hours"
202620ENST16053,"Marine Policy and Conservation",338,16053,A,4,"TR 0930-1045,  ","E Ezell",TBA,22,22,"Closed // Waitlist: 0","Prerequisite:  ENST 101  or  ENST 209  or  BIOL 130  ","A survey of the policies that have shaped humanity’s relationship with marine resources & coastal ecosystems throughout history and around the world. Using a case-study approach, this course critically evaluates how laws, treaties, and regulated markets interact with existing and emerging threats to the world’s oceans.",ENST,"Environmental Studies",ENST,202620,"4 hours"
202620ENST16054,"Environmental Arts and Humanities Capstone",400,16054,A,4,"R 1330-1600,  ","R Tate",TBA,15,8,"Available: 7","General Education: GMWI: Major Writing Intensive<br><br>Open only to seniors pursuing majors in environmental arts/humanities","A capstone experience for Environmental Arts and Humanities majors. An examination of selected environmental issues from a variety of perspectives in the natural and social sciences and humanities. Special emphasis on student research on the Domain and in the region.",ENST,"Environmental Studies",ENST,202620,"4 hours"
202620ENST16055,"Environment and Sustainability Capstone",421,16055,A,4,"R 1330-1600,  ","E Ezell",TBA,16,12,"Available: 4","General Education: GMWI: Major Writing Intensive<br><br>Open only to seniors pursuing majors in environment and sustainability; Prerequisite:  ESCI 220 ","This course provides a capstone experience for the Environment and Sustainability major. Major components include independent student research projects and an examination of selected environmental issues from a variety of perspectives in the natural and social sciences.",ENST,"Environmental Studies",ENST,202620,"4 hours"
202620FILM15874,"Junior Seminar",333,15874,A,4,"W 1400-1630,  ","S O'Rourke",TBA,12,7,"Available: 5",,"Reading and discussion of significant texts from various disciplines including important theoretical analyses of American cultural and intellectual life.",AMST,"Film Studies",HIST,202620,"4 hours"
